year,id,sent,msgType,event_text,event_code,matched_keyword,snippet
2024,80c23e8b-81fd-491f-a885-f37812121947,2024-09-30T21:51:28.000Z,Alert,Administrative Message,ADR,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>AS-AZ-a327bbca-eb66-45f7-b9cd-155bd23c0a9c</identifier><sender>galegria@azdps.gov</sender><sent>2024-09-30T15:51:28-06:00</sent><status>Actual</status><msgType>Alert</msgType><source>AlertSense</source><scope>Public</scope><addresses></addresses><code>IPAWSv1.0</code><info><language>en-US</language><category>Other</category><event>Adm"
2024,c5a63413-6880-46f0-bdfc-fdb8a1abb329,2024-10-01T03:12:44.000Z,Alert,Administrative Message,ADR,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>AS-AZ-b58114f1-8615-4fc7-a02e-c3689a0ed0bf</identifier><sender>galegria@azdps.gov</sender><sent>2024-09-30T21:12:44-06:00</sent><status>Actual</status><msgType>Alert</msgType><source>AlertSense</source><scope>Public</scope><addresses></addresses><code>IPAWSv1.0</code><info><language>en-US</language><category>Other</category><event>Adm"
2024,9fab95bf-7770-44ae-ad6b-56cbfdd26423,2024-10-01T16:43:23.000Z,Alert,Law Enforcement Warning,LEW,missing person,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>AS-WI-55901ed2-3372-491d-b367-5e1eb4ef677b</identifier><sender>kmiswald@waukeshacounty.gov</sender><sent>2024-10-01T10:43:23-06:00</sent><status>Actual</status><msgType>Alert</msgType><source>AlertSense</source><scope>Public</scope><addresses></addresses><code>IPAWSv1.0</code><info><language>en-US</language><category>Safety</category>"
2024,256e483a-6068-4e11-89eb-222dd117a5d8,2024-10-01T20:04:15.000Z,Alert,Law Enforcement Warning,LEW,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>1805708941152402</identifier><sender>201794_DCI_WI_Department_of_Justice</sender><sent>2024-10-01T15:04:15-05:00</sent><status>Actual</status><msgType>Alert</msgType><source>WI Department of Justice</source><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US</language><category>Safety</category><event>Law Enforcement Warn"
2024,c928e183-f739-42db-9832-eafd4e9625de,2024-10-02T01:31:05.000Z,Cancel,Law Enforcement Warning,LEW,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>1805777660647326</identifier><sender>WI_Department_of_Justice</sender><sent>2024-10-01T20:31:05-05:00</sent><status>Actual</status><msgType>Cancel</msgType><source>WI Department of Justice</source><scope>Public</scope><code>IPAWSv1.0</code><references>201794_DCI_WI_Department_of_Justice,1805708941152402,2024-10-01T15:04:15-05:00</refe"
2024,dc135adb-ee5d-43a9-bdbc-04dc85d0aeca,2024-10-03T19:00:20.000Z,Alert,Civil Emergency Message,CEM,missing endangered,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>1795916415654635</identifier><sender>200485_Cass_Clay_Alerts_Red_River_Regional_Dispatch</sender><sent>2024-10-03T14:00:20-05:00</sent><status>Actual</status><msgType>Alert</msgType><source>Everbridge</source><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US</language><category>Safety</category><event>Civil Emergency Me"
2024,3c9377be-b572-47fc-a888-634e02b2a357,2024-10-03T20:00:31.000Z,Cancel,Civil Emergency Message,CEM,missing endangered,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>1795916415654715</identifier><sender>Red_River_Regional_Dispatch</sender><sent>2024-10-03T15:00:31-05:00</sent><status>Actual</status><msgType>Cancel</msgType><source>Everbridge</source><scope>Public</scope><code>IPAWSv1.0</code><references>200485_Cass_Clay_Alerts_Red_River_Regional_Dispatch,1795916415654635,2024-10-03T14:00:20-05:00<"
2024,4681387f-aad8-4b0f-9262-b57a320074a2,2024-10-03T20:13:53.000Z,Alert,Administrative Message,ADR,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>AS-AZ-86e80f11-86f7-4857-8431-4dd07e760858</identifier><sender>vleon@azdps.gov</sender><sent>2024-10-03T14:13:53-06:00</sent><status>Actual</status><msgType>Alert</msgType><source>AlertSense</source><scope>Public</scope><addresses></addresses><code>IPAWSv1.0</code><info><language>en-US</language><category>Other</category><event>Admini"
2024,562a7c5d-ab14-46e9-b416-19026c9fa7ec,2024-10-03T23:30:45.000Z,Alert,Law Enforcement Warning,LEW,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>1805468423042084</identifier><sender>200230_California_Highway_Patrol_CA_California_Highway_Patrol</sender><sent>2024-10-03T16:30:45-07:00</sent><status>Actual</status><msgType>Alert</msgType><source>California Highway Patrol</source><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US</language><category>Safety</category>"
2024,ea8458f5-9ad3-47fd-9b31-95a857a387d8,2024-10-04T00:00:30.000Z,Alert,Law Enforcement Warning,LEW,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>1805537142507163</identifier><sender>201794_DCI_WI_Department_of_Justice</sender><sent>2024-10-03T19:00:30-05:00</sent><status>Actual</status><msgType>Alert</msgType><source>WI Department of Justice</source><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US</language><category>Safety</category><event>Law Enforcement Warn"
2024,e1cb6cf7-da46-4799-8622-129f592458a2,2024-10-04T00:41:50.000Z,Cancel,Law Enforcement Warning,LEW,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>1805708941183393</identifier><sender>WI_Department_of_Justice</sender><sent>2024-10-03T19:41:50-05:00</sent><status>Actual</status><msgType>Cancel</msgType><source>WI Department of Justice</source><scope>Public</scope><code>IPAWSv1.0</code><references>201794_DCI_WI_Department_of_Justice,1805537142507163,2024-10-03T19:00:30-05:00</refe"
2024,dd8c71bd-f64c-4c05-869a-a54cc9c913fe,2024-10-04T17:47:42.000Z,Alert,Local Area Emergency,LAE,missing endangered,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>1795950775393445</identifier><sender>200291_AlertJax_FL_Duval_County</sender><sent>2024-10-04T13:47:42-04:00</sent><status>Actual</status><msgType>Alert</msgType><source>JSO</source><scope>Public</scope><addresses>Tampico  and 103rd</addresses><code>IPAWSv1.0</code><info><language>en-US</language><category>Safety</category><event>Loca"
2024,f82c1ce1-187c-4bad-83db-99d57f0ea362,2024-10-04T18:11:22.000Z,Cancel,Local Area Emergency,LAE,missing endangered,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>1795950775393470</identifier><sender>FL_Duval_County</sender><sent>2024-10-04T14:11:22-04:00</sent><status>Actual</status><msgType>Cancel</msgType><source>JSO</source><scope>Public</scope><addresses>Tampico  and 103rd</addresses><code>IPAWSv1.0</code><references>200291_AlertJax_FL_Duval_County,1795950775393445,2024-10-04T13:47:42-04:0"
2024,41f2828f-6748-40f9-b25a-5e5505906c3b,2024-10-04T23:08:40.000Z,Alert,Law Enforcement Warning,LEW,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>1805468423058698</identifier><sender>200230_California_Highway_Patrol_CA_California_Highway_Patrol</sender><sent>2024-10-04T16:08:40-07:00</sent><status>Actual</status><msgType>Alert</msgType><source>California Highway Patrol</source><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US</language><category>Safety</category>"
2024,1aab4218-bf5c-4be5-9c3c-136b47a9d8cd,2024-10-05T07:58:01.000Z,Alert,Administrative Message,ADR,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>AS-AZ-2269046d-1071-44b1-9e19-6f01a226e39b</identifier><sender>kcommisso@azdps.gov</sender><sent>2024-10-05T01:58:01-06:00</sent><status>Actual</status><msgType>Alert</msgType><source>AlertSense</source><scope>Public</scope><addresses></addresses><code>IPAWSv1.0</code><info><language>en-US</language><category>Other</category><event>Ad"
2024,bffe0257-8bee-4a97-9fd4-5cdec3b5d66c,2024-10-05T14:05:20.000Z,Alert,Law Enforcement Warning,LEW,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>1805640221752937</identifier><sender>201794_DCI_WI_Department_of_Justice</sender><sent>2024-10-05T09:05:20-05:00</sent><status>Actual</status><msgType>Alert</msgType><source>WI Department of Justice</source><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US</language><category>Safety</category><event>Law Enforcement Warn"
2024,4801906a-dfe6-4d33-8a99-416732505c43,2024-10-05T15:49:50.000Z,Cancel,Law Enforcement Warning,LEW,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>1805640221754181</identifier><sender>WI_Department_of_Justice</sender><sent>2024-10-05T10:49:50-05:00</sent><status>Actual</status><msgType>Cancel</msgType><source>WI Department of Justice</source><scope>Public</scope><code>IPAWSv1.0</code><references>201794_DCI_WI_Department_of_Justice,1805640221752937,2024-10-05T09:05:20-05:00</refe"
2024,db0894de-db25-41a7-bfc5-a85079859d7e,2024-10-06T00:39:05.000Z,Alert,Law Enforcement Warning,LEW,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>1805537142539804</identifier><sender>201794_DCI_WI_Department_of_Justice</sender><sent>2024-10-05T19:39:05-05:00</sent><status>Actual</status><msgType>Alert</msgType><source>WI Department of Justice</source><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US</language><category>Safety</category><event>Law Enforcement Warn"
2024,20dd2b8d-a9fc-4c1b-bc30-73ba8a8d5e23,2024-10-06T00:43:15.000Z,Cancel,Law Enforcement Warning,LEW,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>1805468423076554</identifier><sender>WI_Department_of_Justice</sender><sent>2024-10-05T19:43:15-05:00</sent><status>Actual</status><msgType>Cancel</msgType><source>WI Department of Justice</source><scope>Public</scope><code>IPAWSv1.0</code><references>201794_DCI_WI_Department_of_Justice,1805537142539804,2024-10-05T19:39:05-05:00</refe"
2024,d680756f-65bc-411d-943d-857c0ee0adba,2024-10-06T01:55:30.000Z,Alert,Law Enforcement Warning,LEW,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>1805708941210408</identifier><sender>200230_California_Highway_Patrol_CA_California_Highway_Patrol</sender><sent>2024-10-05T18:55:30-07:00</sent><status>Actual</status><msgType>Alert</msgType><source>California Highway Patrol</source><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US</language><category>Safety</category>"
2024,f4a28301-73ac-42d6-b580-12dce0d43ce9,2024-10-07T17:55:10.000Z,Alert,Law Enforcement Warning,LEW,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>1805537142565226</identifier><sender>200230_California_Highway_Patrol_CA_California_Highway_Patrol</sender><sent>2024-10-07T10:55:10-07:00</sent><status>Actual</status><msgType>Alert</msgType><source>California Highway Patrol</source><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US</language><category>Safety</category>"
2024,0b69dd5e-38f8-44a7-ae61-340018d63bb6,2024-10-08T11:41:01.000Z,Alert,Local Area Emergency,LAE,missing endangered,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>1812237291356529</identifier><sender>200291_AlertJax_FL_Duval_County</sender><sent>2024-10-08T07:41:01-04:00</sent><status>Actual</status><msgType>Alert</msgType><source>Jacksonville Sheriff's Office</source><scope>Public</scope><addresses>Aydon Drive</addresses><code>IPAWSv1.0</code><info><language>en-US</language><category>Safety</c"
2024,5b935b2f-d718-45e4-b71f-7127d575b4c1,2024-10-08T12:07:26.000Z,Cancel,Local Area Emergency,LAE,missing endangered,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>1812237291356553</identifier><sender>FL_Duval_County</sender><sent>2024-10-08T08:07:26-04:00</sent><status>Actual</status><msgType>Cancel</msgType><source>Jacksonville Sheriff's Office</source><scope>Public</scope><addresses>Aydon Drive</addresses><code>IPAWSv1.0</code><references>200291_AlertJax_FL_Duval_County,1812237291356529,2024-"
2024,9d232aa1-4c0b-4388-af87-7ad1989d1650,2024-10-09T01:53:30.000Z,Alert,Law Enforcement Warning,LEW,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>1811481377132819</identifier><sender>201794_DCI_WI_Department_of_Justice</sender><sent>2024-10-08T20:53:30-05:00</sent><status>Actual</status><msgType>Alert</msgType><source>WI Department of Justice</source><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US</language><category>Safety</category><event>Law Enforcement Warn"
2024,7b8da6a9-622d-4545-9a41-c60f17e4b0c1,2024-10-09T19:51:34.000Z,Alert,Civil Emergency Message,CEM,missing elderly,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>OnSolve-101742706b044aa1be5ef5956a845668</identifier><sender>bryan.savaloja@co.wadena.mn.us</sender><sent>2024-10-09T15:51:34-04:00</sent><status>Actual</status><msgType>Alert</msgType><source>MN Wadena County Sheriff's Office</source><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US</language><category>Health</category"
2024,f1985a10-05ca-43b7-83fa-9263493ea5a6,2024-10-09T19:56:24.000Z,Cancel,Civil Emergency Message,CEM,missing elderly,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>OnSolve-C-3d5b249d44884b02914eb1aee3748123</identifier><sender>bryan.savaloja@co.wadena.mn.us</sender><sent>2024-10-09T15:56:24-04:00</sent><status>Actual</status><msgType>Cancel</msgType><source>MN Wadena County Sheriff's Office</source><scope>Public</scope><code>IPAWSv1.0</code><references>bryan.savaloja@co.wadena.mn.us,OnSolve-1017"
2024,531b5dce-1573-432a-8680-40af90a76fbc,2024-10-11T05:04:00.000Z,Alert,Law Enforcement Warning,LEW,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>1811515736914648</identifier><sender>200230_California_Highway_Patrol_CA_California_Highway_Patrol</sender><sent>2024-10-10T22:04:00-07:00</sent><status>Actual</status><msgType>Alert</msgType><source>California Highway Patrol</source><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US</language><category>Safety</category>"
2024,280c80bc-e5ff-45c8-baaf-81e2c32f0529,2024-10-13T03:52:40.000Z,Alert,Law Enforcement Warning,LEW,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>1811550096662921</identifier><sender>200230_California_Highway_Patrol_CA_California_Highway_Patrol</sender><sent>2024-10-12T20:52:40-07:00</sent><status>Actual</status><msgType>Alert</msgType><source>California Highway Patrol</source><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US</language><category>Safety</category>"
2024,d8dabed1-fdca-4eef-b7b9-5f4ac01be106,2024-10-13T04:06:30.000Z,Cancel,Law Enforcement Warning,LEW,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>1811309578523556</identifier><sender>CA_California_Highway_Patrol</sender><sent>2024-10-12T21:06:30-07:00</sent><status>Actual</status><msgType>Cancel</msgType><source>California Highway Patrol</source><scope>Public</scope><code>IPAWSv1.0</code><references>200230_California_Highway_Patrol_CA_California_Highway_Patrol,1811550096662921,"
2024,d7063f4c-d26a-47fc-a78a-840022cbfcd8,2024-10-14T01:50:30.000Z,Alert,Law Enforcement Warning,LEW,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>1811550096673329</identifier><sender>200230_California_Highway_Patrol_CA_California_Highway_Patrol</sender><sent>2024-10-13T18:50:30-07:00</sent><status>Actual</status><msgType>Alert</msgType><source>California Highway Patrol</source><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US</language><category>Safety</category>"
2024,cbade739-b0e3-4dde-a89b-475603154352,2024-10-14T02:11:25.000Z,Cancel,Law Enforcement Warning,LEW,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>1811481377214270</identifier><sender>CA_California_Highway_Patrol</sender><sent>2024-10-13T19:11:25-07:00</sent><status>Actual</status><msgType>Cancel</msgType><source>California Highway Patrol</source><scope>Public</scope><code>IPAWSv1.0</code><references>200230_California_Highway_Patrol_CA_California_Highway_Patrol,1811550096673329,"
2024,79a00ac2-46c4-4387-adc1-aee80e5fedb3,2024-10-14T04:31:23.000Z,Alert,Local Area Emergency,LAE,missing endangered,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>17288802830001383757180</identifier><sender>IN_City_of_Fort_Wayne</sender><sent>2024-10-14T00:31:23-04:00</sent><status>Actual</status><msgType>Alert</msgType><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US</language><category>Other</category><event>Local Area Emergency</event><responseType>Monitor</responseType><urge"
2024,4fdb8f6a-247d-4429-8c93-54fe1684da2b,2024-10-15T07:42:11.000Z,Alert,local area emergency,LAE,missing endangered,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>PA.000_7773_2024-10-15T03:42:11-04:00</identifier><sender>EMnet-PA.000</sender><sent>2024-10-15T03:42:11-04:00</sent><status>Actual</status><msgType>Alert</msgType><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US</language><category>Safety</category><event>local area emergency</event><urgency>Immediate</urgency><severi"
2024,f591ecbd-c9a7-41e7-85bb-5935f290c7cb,2024-10-15T21:24:08.000Z,Update,Local Area Emergency,LAE,missing endangered,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>OnSolve-U-564fe034f5434acea1156fbcd2586b15</identifier><sender>bmischel@bighorncountymt.gov</sender><sent>2024-10-15T17:24:08-04:00</sent><status>Actual</status><msgType>Update</msgType><source>MT Big Horn County</source><scope>Public</scope><code>IPAWSv1.0</code><references>bmischel@bighorncountymt.gov,OnSolve-56146cba18c5438c86e4b40"
